ProductID,WarehouseID,ProductSupplierID,Name,Type,Description,Weight,PackagingMaterial,Price
295,1,3,Wrangler Boys Gamer Cargo Pants  Sizes 4-16  Slim amp; Husky,Pants,|https://i5.walmartimages.com/asr/176dd932-93eb-4024-befd-ea71bdbf434c.1e326fad84815a2db62b5559c8adef02.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,22.98
296,5,3,Dickies Mens FLEX 874 Work Pant,Pants,|https://i5.walmartimages.com/asr/bd48e1a6-d704-41b0-bbd5-e97878987e99_1.879a59fb2feb19ace427211e5bdd2a42.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,7.57
297,3,3,Disneys Minnie Mouse 6V Bumper Car  Battery Powered Ride On by Flybar  Includes Charger,Kids Toys,|https://i5.walmartimages.com/asr/a792c954-15c0-4622-9848-9ee7bf3cd142.ac7d818d78fa27e53be5f0cf7ae6795c.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,129.00
298,4,3,Kinetic Sand  The Original Moldable Sensory Play Sand Toys For Kids  Blue  2 lb. Resealable Bag  Ages 3+,Kids Toys,|https://i5.walmartimages.com/asr/fbaa6963-f892-4481-acca-337c2a81945f.8c5cf8a61eab611ce8318fd33eb3e515.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,9.97
299,3,3,JitteryGit Dinosaur Toys for Boys Race Car Track Set | Dinosaurs STEM Vehicle Playsets for Kids Toddler Ages 3 4 5 6 7 8 Year Olds,Kids Toys,|https://i5.walmartimages.com/asr/eb28d9cf-3251-40d3-812d-767874ec7db8.fcd48dd1c56bf099f9e53bee53a536d6.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,25.99
300,3,3,Best Choice Products Play Doctor Kit for Kids  Pretend Medical Station Set with Carrying Case  Mobile Cart,Kids Toys,|https://i5.walmartimages.com/asr/06234f7d-d41d-4bb8-b8c6-545b86aec8d0.b543287aa8b3e10bcbb138f5c9d3dac5.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,39.99
301,0,3,Minnies Happy Helpers Bowtique Shopping Cart  Dress Up and Pretend Play  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/623d7e23-aec4-48d4-a0e1-82fd05099b41.d9600a7a35b4c3fb6ca2c709c9760b97.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,10.00
302,4,3,Disney Frozen 2 Elsa Styling Head  18-Pieces Include Wear and Share Accessories  Blonde  Hair Styling for Kids  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/240101e7-54ce-4d3b-ba43-8b19c3e62dd4.9b1bbf8b87a43e11ff004cb5d971ddfd.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,14.97
303,4,3,Little Tikes Brand Hoop It Up! Play Center Special Value Pack with 25 Balls  Toy Sports Ball Pit  Ages 3 Years Old and up,Kids Toys,|https://i5.walmartimages.com/asr/687a1af0-0669-4b9c-b74d-925550bc1c06.b09de31a1295d4942e7c00fe5c60587a.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,39.97
304,3,3,Kid Connection Monster Truck Play Set  7 Pieces,Kids Toys,|https://i5.walmartimages.com/asr/6a06ac66-0f7d-4eef-a9d8-990332d63c9e.7daccc9bdb61f301f1b7ae4184c07682.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,6.88
305,0,3,Disney Junior Minnie Mouse Fab Food Bucket  25-pieces  Pretend Kitchen Playset  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/c3a83791-a70a-43fe-8272-ca1a83e03ba3.33b25be955ce4f250a6218f53b9fc69e.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,9.84
306,0,3,Kid Connection Play Food Basket  100 Pieces,Kids Toys,|https://i5.walmartimages.com/asr/93e178b4-79d0-46c3-bb23-c691fa697642.cec1c7fea050d5eb16b400ac5986a345.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,9.97
307,5,3,Hatchimals CollEGGtibles Hatchy Surprise (Styles Vary),Kids Toys,|https://i5.walmartimages.com/asr/30f35bd1-c8bb-4b8f-a22d-52bafc57e541.5b45dae201f1c93560201e8c39c3413e.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,2.57
308,1,3,Magic Mixies Magical Misting Crystal Ball with Interactive 8 inch Pink Plush Toy and 80+ Sounds and Reactions  Electronic Pet  Ages 5+,Kids Toys,|https://i5.walmartimages.com/asr/a499ed51-994c-4a06-b918-a8e47c5b8a43.4dcd15e1146d414979a47c682f690d20.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,55.00
309,1,3,Disney Junior Mickey Mouse Handy Helper Tool Bucket  25-pieces  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/42285f76-d119-438d-8de4-ab789d3e2eba.41831f7fa10fbe9911e2a031f10385e4.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,9.84
310,3,3,Kinetic Sand  Sandbox Set Kids Toy with 1lb All-Natural Blue Kinetic Sand and 3 Molds  Sensory Toys for Kids Ages 3 and up,Kids Toys,|https://i5.walmartimages.com/asr/1a67b18f-6eb5-4fc0-9ebe-e22f668e4789.30e18355fa536fee2a8e54f521985267.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,9.99
311,1,3,Kid Connection Friction Powered Utility Trucks Play Set  4 Pieces,Kids Toys,|https://i5.walmartimages.com/asr/b5460910-b891-47d3-9af5-f07954b4ba93.caa421f81847236af4d6903ff5f528db.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,6.88
312,5,3,Hot Wheels 110 Vehicle Playsets Plastic Carrying Case  for Child Ages 3+,Kids Toys,|https://i5.walmartimages.com/asr/31f374b4-4cae-4037-8b99-65c17e6348c7.7b3f239ca9cfbfc19b7f45274b84d687.png?odnHeight=180odnWidth=180odnBg=ffffff,,,19.97
313,4,3,Disney Junior Minnie Mouse Sparkle and Sing Minnie Mouse  13 Inch Feature Plush with Lights and Sounds  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/5cc71547-0c9c-4333-9712-68896b9a5cc8.776a144ada120340d52ff4f5c80ed350.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,14.97
314,4,3,Minnie Mouse Terrific Teapot  Kids Pretend Play Tea Set  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/a019b2d8-b088-45bb-9910-755810b97f7f.9f77bdfe003b5f982ca1e60e1305829d.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,10.00
315,5,3,Minnie Mouse Collectible Mini Figure in Capsule  Styles May Vary  Party Favors and Gifts for Kids  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/076262c0-eaf9-4e3c-b4f8-3b8ac967d26d.8dbeb16d43afd4971cd74ef9407e88d1.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,4.97
316,0,3,JitteryGit Dinosaur Toys for Boys Race Car Track Set | Dinosaurs STEM Vehicle Playsets for Kids Toddler Ages 3 4 5 6 7 8 Year Olds,Kids Toys,|https://i5.walmartimages.com/asr/eb28d9cf-3251-40d3-812d-767874ec7db8.fcd48dd1c56bf099f9e53bee53a536d6.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,25.99
317,4,3,JitteryGit Dinosaur Toys for Boys Race Car Track STEM Vehicle Playsets for Kids Toddler Ages 3 4 5 6 7 8 Year Olds,Kids Toys,|https://i5.walmartimages.com/asr/e1541761-1fd4-44a2-9d20-9039fad96f07.2af8b8e8171cdce95a3a93cf57dca0ac.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,25.99
318,1,3,Hatchimals CollEGGtibles  Shimmer Babies 12-Pack Egg Carton,Kids Toys,|https://i5.walmartimages.com/asr/4e51f784-26d4-4b1b-a679-bfec85008df7.8bc82ce5036d8eb51b8f7c4c00f5c8ff.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,13.49
319,1,3,Hot Wheels 5-Car Pack of 1:64 Scale Vehicles  Collectible Toy Cars (Styles May Vary),Kids Toys,|https://i5.walmartimages.com/asr/7c10e2c7-8bb6-48bf-80d3-202fac09605d.60df2867703695d8b6b076919a0e4c4d.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,5.62
320,5,3,Kid Connection Miniature Electronic Walking Pet  Triceratops,Kids Toys,|https://i5.walmartimages.com/asr/4dd3f536-30d0-4dcc-b95a-cf01fa434b0e.56751ebe161a1434330bed3ab263812b.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,6.88
321,1,3,Little Tikes TotSports Kids T-Ball Set with Bat and 2 Balls  Outdoor Backyard Toy Sports Play Set  Red- For Toddlers Kids Girls Boys Ages 18 months to 2 3 4 Year Old,Kids Toys,|https://i5.walmartimages.com/asr/01f044eb-f831-4bdc-835f-7b29a7db6915_1.5393aba204d3f410e5c398df1174378c.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,15.88
322,1,3,Fisher-Price Little People World of Animals See n Say Toddler Musical Learning Toy,Kids Toys,|https://i5.walmartimages.com/asr/798c799f-7b11-445a-8397-64e8d7c8cd27.42e652b45eb6957287a395ab9fd0328c.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,14.97
323,4,3,Magic Mixies Magical Misting Cauldron with Interactive 8 inch Blue Plush Toy and 50+ Sounds and Reactions  Toys for Kids  Ages 5+,Kids Toys,|https://i5.walmartimages.com/asr/39bd7f70-0a9d-42b6-bb74-ff8e6b7ed3e6.735d85f2ac581cf62ce55ae4ab26a722.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,55.99
324,4,3,LEGO Friends Mobile Fashion Boutique Shop and Hair Salon Playset 41719  Creative Toy for Kids  Girls and Boys 6 Plus Years Old with Stephanie Mini-Doll,Kids Toys,|https://i5.walmartimages.com/asr/72d0e9e0-09da-433a-ad5e-bcad86b5cc2f.ff16c14d78e182df253650af88a375b8.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,7.99
325,0,3,JitteryGit Dinosaur Toys for Boys Race Car Track STEM Vehicle Playsets for Kids Toddler Ages 3 4 5 6 7 8 Year Olds,Kids Toys,|https://i5.walmartimages.com/asr/e1541761-1fd4-44a2-9d20-9039fad96f07.2af8b8e8171cdce95a3a93cf57dca0ac.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,25.99
326,1,3,LEGO Minifigures The Muppets 71033 Limited Edition (1 of 12 to Collect),Kids Toys,|https://i5.walmartimages.com/asr/ab5b94da-1f6c-4d41-b2f4-e3567c47e346.5a4805d1895afd20383f3618c0680737.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,3.00
327,5,3,Magic Mixies  Mixlings Magic Castle Playset  Expanding Playset with Magic Wand that Reveals 5 Magic Moments  Toys for Kids  Ages 5+,Kids Toys,|https://i5.walmartimages.com/asr/87b15521-a2f0-46b2-88e6-6b2bb6559439.d0c2c9a6111d8e33e84072b4358bb4d5.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,21.61
328,4,3,Contixo R3 Robot Dog  Walking Pet Robot Toy Robots for Kids  Remote Control  Interactive Dance  Voice Commands  RC Toy Dog for Boys and Girls (Black),Kids Toys,|https://i5.walmartimages.com/asr/bba94bca-ce50-4584-9e28-a4294e8e3b63.40361a75afe0368ae9b24cd60d24d689.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,49.99
329,4,3,LEGO Minecraft The Creeper Ambush Building Toy 21177 with Steve  Baby Pig amp; Chicken Figures  Gift for Kids  Boys and Girls age 7 Plus Years Old,Kids Toys,|https://i5.walmartimages.com/asr/5b4bedad-6dc7-4c34-bfe6-70998a1718d3.792f45cf5a4698d751891a302a89c00e.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,7.49
330,5,3,Kid Connection Kitchen Play Set  19 Pieces  Play Cooking amp; Baking Toys. For ages 3+,Kids Toys,|https://i5.walmartimages.com/asr/9e7561d5-caf7-4034-b462-41dfe0c15c73.4be37ef1edef0d4abaacd0a3b3c46c73.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,6.88
331,4,3,Disney Stitch Plush  Officially Licensed Kids Toys for Ages 2 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/d1b91da5-145b-43c2-8920-c251293f4fb3.4e6977407216ce7cc416208ebedb584d.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,10.00
332,5,3,Kid Connection Light and Sound First Purse Play Set  Pink  5 Pieces,Kids Toys,|https://i5.walmartimages.com/asr/a25c1136-658f-45fc-8f2b-05e326a23c91_1.dc9e61dbdf8b35053f33225c6e71f6e5.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,6.88
333,3,3,LEGO City Police Car Toy 60312 for Kids 5 plus Years Old with Officer Minifigure  Small Gift Idea  Adventures Series  Chase Vehicle Building Set,Kids Toys,|https://i5.walmartimages.com/asr/286f18b6-873d-4885-83b8-ea59a112c1b1.4e6202f932357b5ca3af320a6e82f84a.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,6.49
334,5,3,Disney Junior Minnie Mouse Flipping Fun Pretend Play Kitchen Set  Play Food  Realistic Sounds  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/259ca870-2f18-4e43-8eb8-4570cf4a8baa.adb697ffc218e7e8ac624be59a93897e.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,68.00
335,5,3,LEGO Speed Champions Fast amp; Furious 1970 Dodge Charger R/T 76912  Toy Muscle Car Model Kit for Kids  Collectible Set with Dominic Toretto Minifigure,Kids Toys,|https://i5.walmartimages.com/asr/eb109dd5-7c74-48d3-a38f-1e15f7466d9c.0b91fb37448300ba2e87c14cccdcd1a7.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,19.97
336,0,3,Hot Wheels Gift Set of 9 Toy Cars or Trucks in 1:64 Scale (Styles May Vary),Kids Toys,|https://i5.walmartimages.com/asr/7e70cbc5-398b-416f-8aaa-a30e78731578.ab98a1079c3741ba84418c8aedae50f7.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,9.47
337,2,3,LEGO Classic Creative Suitcase 10713  Includes Storage Case with Fun Colorful Building Bricks  Preschool Learning Toy for 4 plus Year Old Kids  Boys and Girls,Kids Toys,|https://i5.walmartimages.com/asr/af5ff6f2-0a68-48f5-84eb-6d16a80f9072.2af10aafa8bfd6ac50bd9119ab82a357.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,15.99
338,5,3,Kid Connection Electronic Walking Pet  Unicorn,Kids Toys,|https://i5.walmartimages.com/asr/1887fc97-40f2-4495-9dd8-da1a19038ba9.55b36f19c4271c4fd6e788f995c44398.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,14.97
339,3,3,LEGO Marvel Spider-Man Miles Morales: 10781 Spider-Mans Techno Trike Set  Spidey And His Amazing Friends Series  Toy for Preschool Kids Age 4 +,Kids Toys,|https://i5.walmartimages.com/asr/b634ae8a-b582-4232-a02b-c032b9c4aa21.af264287cd8fce9ec6e65f8db4bf7e0f.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,7.99
340,1,3,LEGO DOTS Hedwig Pencil Holder 41809  Harry Potter Owl Desk Accessories  Pencil Pot and Noteholder  Toy Crafts Set for Kids,Kids Toys,|https://i5.walmartimages.com/asr/478d966d-4516-4856-af96-e11f38cf827b.a0db306a3ae2ad46d4b88cb98f459a82.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,19.97
341,0,3,LEGO City ATV and Otter Habitat  60394 Off-Roader Quad Bike Toy Car for Kids Age 5 Plus  Animal Playset with Wildlife Figures  Learning to Build Nature Set,Kids Toys,|https://i5.walmartimages.com/asr/f2a1f35b-5179-4c79-ab7b-98934f697807.bddff2375924b523310b83a763897abc.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,7.99
342,5,3,Disney Junior Minnie Mouse Bowtique Cash Register with Sounds  Dress Up and Pretend Play  Officially Licensed Kids Toys for Ages 3 Up  Gifts and Presents,Kids Toys,|https://i5.walmartimages.com/asr/aa37b83a-77ab-4593-9395-3426826c2c3d.adf41f769ea0c82beb13dc0f4d90fe61.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,34.99
343,1,3,Kinetic Sand Scents  Ice Cream Treats Playset with 3 Colors of All-Natural Scented Play Sand and 6 Serving Tools  Sensory Toys for Kids Ages 3 and up,Kids Toys,|https://i5.walmartimages.com/asr/23684b5e-7b94-4cc1-addd-25065903808e.0de85ac12861f60b6ef971e502eeef15.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,25.49
344,1,3,LEGO Friends 66710 4-in-1 Building Toy Gift Set For Kids  Boys  and Girls (587 pieces),Kids Toys,|https://i5.walmartimages.com/asr/34319600-210b-41f2-b9cf-d2b13425df9a.ba40ba75f76b0e966c784888d3086b05.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,58.00
345,2,3,Marvels Spidey and His Amazing Friends 6V Bumper Car  Battery Powered Ride On by Flybar,Kids Toys,|https://i5.walmartimages.com/asr/3e969470-97a7-4a11-ae29-66a56067e2fb.0e4c45997be15bc7d0f7e30cd2318a7f.jpeg?odnHeight=180odnWidth=180odnBg=FFFFFF,,,129.00
346,3,3,Little Live Pets  Mama Surprise  Soft  Interactive Mama Guinea Pig and her Hutch  and her 3 Surprise Babies  20+ Sounds amp; Reactions  Toys for Kids  Ages 4+,Kids Toys,|https://i5.walmartimages.com/asr/8135f385-8685-48ed-9d6c-79be410a9072.2efee20698adb06e810aed54301805de.jpeg?odnHeight=180odnWidth=180odnBg=ffffff,,,51.00
